STRID,LOC,STR,AGI,CON,INT,CHA,PER,AGE,SEX,HGT,LEV,PARTY,TAG1,TAG2,TRAIT1,TRAIT2,HP,SP,AC,SMG,BIGG,NRG,THROW,MELEE,SCOUT,REP,MED,THIEF,BAR,TAG1,TAG2,MONEY,ITEMS,HAND,MODEL,RACE,TATOO,HEAD,HEAD_SPECIAL,HEAD_OVERWRITE,CANT_LOOT,NAME1,NAME2
can_a_highlander05,cannibals_can_entr,5,6,9,7,17,6,5,M,165,30,,,,,,150,,,110,110,0,114,104,25,0,0,88,0,,,0,"TURBAN.R,FIGHTING_SHIRT.G,CAMOUFLAGE_TROUSERS.R,BOOTS_HIGH.B,KVAS,ANTIDOT_PIG,SHOTGUN_FRIEND,SAJ,VODKA,KVAS,CRACKER_GRENADE,GANJA",,man,White1,,WhiteSlave5,,,,Highlander,Горец
can_a_highlander06,cannibals_can_entr,5,6,9,7,15,6,5,M,175,30,,,,,,150,,,110,110,0,114,104,25,0,0,87,0,,,0,"CAMOUFLAGE_SHIRT.G,CAMOUFLAGE_TROUSERS.R,BOOTS_FOOTMAN.R,CRACKER_GRENADE,PISTOL_STUPID,BREAD,FINNISH_KNIFE",,man,White1,,WhiteSlave6,,,,Highlander,Горец
can_a_slave01,cannibals_can_entr,5,6,6,7,9,6,5,M,165,4,,,,,,20,,,18,18,0,27,17,12,0,0,39,0,,,0,"HANDMADE_12MM,WOOL_CORN,POTATOES,SPOTTEDBLEVANTON,ACID,MUSHROOM,RAT_FUR,DOG_FUR,DOG_FUR,TOADSTOOLBLUE,DOG_FUR",,man,White1,,WhiteSlave,,,,Slave,Раб
can_a_slave02,cannibals_can_entr,5,6,8,7,7,6,5,M,180,5,,,,,,25,,,20,20,0,29,19,12,0,0,24,0,,,0,RAGS_TROUSERS.B,,man,White1,,WhiteSlave2,,,,Slave,Раб
can_a_slave03,cannibals_can_entr,5,6,4,7,9,6,5,M,165,4,,,,,,20,,,18,18,0,27,17,12,0,0,42,0,,,0,"RAGS_TROUSERS.G,RAT_FUR,TOADSTOOL,ANTIDOT_MOMENT,MUSHROOM,DOG_FUR,SPOTTEDBLEVANTON,ACID,HANDMADE_12MM,MUSHROOM,DOG_FUR",,man,Black1,,BlackSlave,,,,Slave,Раб
can_a_slave04,cannibals_can_entr,5,6,4,7,9,6,5,M,180,4,,,,,,20,,,18,18,0,27,17,12,0,0,39,0,,,0,"SPOTTEDBLEVANTON,DOG_FUR,HANDMADE_12MM,CIGARETTE,VODKA,WILDGANJA,POISON_MOMENT",,man,Yellow1,,YellowSlave4,,,,Slave,Раб
can_a_walker01,cannibals_can_entr,6,5,6,6,15,6,5,M,170,10,,,,,,50,,,25,25,0,40,30,12,0,0,96,0,,,0,"ROUND.R,STRETCH_JEANS.B,BOOTS_COLONIST.R,SHOTGUN_JUDA,POISON_MOMENT,SAJ,DODGER,HANDMADE_GRENADE,MEDIKIT_1,MEAT,POISON_PIG,MEAT,WOOL_CORN,CRACKER_GRENADE",,man,White1,FIGHTER,WhiteSlave,,,,Cannibal,Каннибал
can_a_walker02,cannibals_can_entr,6,5,6,6,15,6,5,M,170,10,,,,,,50,,,25,25,0,40,30,12,0,0,85,0,,,0,"CROSS_CANNIBAL.R,STRETCH_JEANS.R,BOOTS_COLONIST.R,PISTOL_BULL,DODGER,GANJA,DODGER_BIG",,man,White1,FIGHTER,WhiteSlave2,,,,Cannibal,Каннибал
can_a_walker03,cannibals_can_entr,6,5,6,6,16,6,5,M,170,10,,,,,,50,,,25,25,0,40,30,12,0,0,89,0,,,0,"RAPPER_TROUSERS.G,BOOTS_LANDROVER.R,PISTOL_BEAST,WOOL_CORN,DODGER,POISON_PIG",,man,White1,FIGHTER,WhiteSlave3,,,,Cannibal,Каннибал
can_a_walker04,cannibals_can_entr,6,5,7,6,17,6,5,M,180,10,,,,,,50,,,25,25,0,40,30,12,0,0,84,0,,,0,"CROSS_CANNIBAL.R,SHORTS.B,BOOTS_FOOTMAN.R,REVOLVER_FELIX_D,BREAD,KNUCKLES,HANDMADE_GRENADE,DOWNHILL,VODKA,TOADSTOOLBLUE,MEDIKIT_2",,man,White1,FIGHTER,WhiteSlave5,,,,Cannibal,Каннибал
can_a_walker05,cannibals_can_entr,6,5,8,6,16,6,5,M,175,10,,,,,,50,,,25,25,0,40,30,12,0,0,85,0,,,0,"BANDANA.R,JEANS.R,BOOTS_HIGH.G,PISTOL_BEAST,DODGER",,man,White1,FIGHTER,WhiteSlave6,,,,Cannibal,Каннибал
can_a_walker06,cannibals_can_entr,6,5,8,6,16,6,5,M,170,10,,,,,,50,,,25,25,0,40,30,12,0,0,96,0,,,0,"GOLD_CHAIN.R,STUDDED_LEATHER_TROUSERS.G,BOOTS_LEADER.R,PISTOL_STUPID,MEDIKIT_1,KVAS,WOOL_CORN,POISON_PIG,GANJA,KATANA_CHINEZE,POISON_PIG,MEDIKIT_2",,man,White1,FIGHTER,WhiteSlave9,,,,Cannibal,Каннибал
can_f_cannibal01,cannibals_can_vill,9,6,6,7,17,6,5,M,170,40,,,,,,200,,,130,130,0,132,122,30,0,400,91,0,,,0,"CAMOUFLAGE_TROUSERS.G,BOOTS_FOOTMAN.R,AMMO_12GA:34,SHOTGUN_OGRE,SHOTGUN_JUDA,AWL,VODKA,POISON_MOMENT,WOOL_CORN,KVAS,ACCELERATOR,DODGER_BIG,DODGER_BIG",,man,White1,FIGHTER,WhiteSlave8,,,,Cannibal,Каннибал
can_f_cannibal02,cannibals_can_vill,9,6,7,7,18,6,5,M,175,41,,,,,,205,,,132,132,0,133,123,30,0,400,93,0,,,0,"GOLD_CHAIN.R,STRETCH_JEANS.G,BOOTS_LANDROVER.R,AMMO_12GA:45,SHOTGUN_OGRE,SAJ,PISTOL_STUPID,MEAT,MEAT,GANJA,GANJA,MEAT,CIGARETTE,VODKA,DODGER,ANTIDOT_MOMENT,CRACKER_GRENADE,GANJA,ACCELERATOR,KVAS,MEDIKIT_1,MEAT,ANTIDOT_PIG",,man,White1,FIGHTER,WhiteSlave,,,,Cannibal,Каннибал
can_f_cannibal03,cannibals_can_vill,9,6,8,7,18,6,5,M,180,42,,,,,,210,,,134,134,0,135,125,31,0,400,86,0,,,0,"CROSS_CANNIBAL.R,STRETCH_JEANS.R,BOOTS_LANDROVER.R,AMMO_9MM:45,RIFLE_FULL_PIPE,SURGEON_KIT,KATANA_CHINEZE,MEDIKIT_2,VODKA,ACCELERATOR",,man,White1,FIGHTER,WhiteSlave2,,,,Cannibal,Каннибал
can_f_cannibal04,cannibals_can_vill,9,6,6,7,16,6,5,M,170,43,,,,,,215,,,136,136,0,137,127,31,0,400,92,0,,,0,"JEANS.R,BOOTS_LANDROVER.R,AMMO_9MM:34,RIFLE_FULL_PIPE,SPIKED_KNUCKLES,KLOPOMOR_BOX,GRENADE_30MM,ANTIDOT_PIG,STEW_GRENADE",,man,White1,FIGHTER,WhiteSlave3,,,,Cannibal,Каннибал
can_f_cannibal05,cannibals_can_vill,9,6,7,7,18,6,5,M,175,44,,,,,,220,,,138,138,0,139,129,32,0,400,95,0,,,0,"COIN.R,STRETCH_JEANS.G,BOOTS_FOOTMAN.R,AMMO_12GA:40,SHOTGUN_OGRE,FINNISH_KNIFE,REVOLVER_FELIX_D,GANJA,HANDMADE_GRENADE,WOOL_CORN,VODKA,ANTIDOT_MOMENT,DOWNHILL,STEW_GRENADE,KVAS,GRENADE_30MM,POISON_MOMENT,MEAT,LIFTING_JACK",,man,White1,FIGHTER,WhiteSlave5,,,,Cannibal,Каннибал
can_f_cannibal06,cannibals_can_vill,9,6,6,7,20,6,5,M,170,45,,,,,,225,,,140,140,0,141,131,32,0,400,89,0,,,0,"RAPPER_TROUSERS.G,BOOTS_FOOTMAN.R,GRENADE_80MM:3,LAUNCHER_SHAITAN,SURGEON_KIT,STONE_KNIFE,HANDMADE_12_DOUBLE,HYENA_PLATE,WOOL_CORN,MEAT,HANDMADE_GRENADE,KLOPOMOR_BOX,ANTIDOT_MOMENT,GRENADE_80MM",,man,White1,FIGHTER,WhiteSlave9,,,,Cannibal,Каннибал
can_f_cannibal07,cannibals_can_vill,9,6,8,7,23,6,5,M,175,46,,,,,,230,,,142,142,0,142,132,33,0,400,97,0,,,0,"BEADS.R,RAPPER_TROUSERS_1.G,AMMO_9MM:25,HATCHET,MG_KAIN,MEAT,MEAT,MEAT,MEAT,MEDIKIT_2",,man,White1,FIGHTER,WhiteSlave,,,,Cannibal,Каннибал
can_f_cannibal08,cannibals_can_vill,9,6,7,7,20,6,5,M,165,47,,,,,,235,,,144,144,0,144,134,33,0,400,97,0,,,0,"STUDDED_LEATHER_TROUSERS.G,BOOTS_LANDROVER.R,AMMO_9MM:45,MG_KAIN,KNUCKLES,REVOLVER_FELIX_D,OBLOM_BOX,VODKA,BREAD,CARROT,LIFTING_JACK,KVAS,GRENADE_30MM,MEAT,MEAT,GANJA,MEAT,POISON_MOMENT,LIFTING_JACK",,man,White1,FIGHTER,WhiteSlave2,,,,Cannibal,Каннибал
can_f_cannibal09,cannibals_can_vill,9,6,6,7,21,6,5,M,180,48,,,,,,240,,,146,146,0,146,136,34,0,400,96,0,,,0,"STUDDED_LEATHER_TROUSERS.R,AMMO_9MM:50,MG_KAIN,REVOLVER_FELIX_D,LIFTING_JACK,HANDMADE_GRENADE,LIFTING_JACK",,man,White1,FIGHTER,WhiteSlave3,,,,Cannibal,Каннибал
can_f_cannibal10,cannibals_can_vill,9,6,7,7,17,6,5,M,175,49,,,,,,245,,,148,148,0,148,138,34,0,400,92,0,,,0,"SHORTS.B,BOOTS_FOOTMAN.R,AMMO_9MM_AP:38,RIFLE_FULL_PIPE,SHOTGUN_HELLO,FINNISH_KNIFE,HANDMADE_GRENADE,ZUBR_BOX,POISON_MOMENT,GANJA,BIG_HAND_GRENADE",,man,White1,FIGHTER,WhiteSlave5,,,,Cannibal,Каннибал
can_f_cannibal11,cannibals_can_vill,9,6,9,7,20,6,5,M,170,50,,,,,,250,,,150,150,0,150,140,35,0,400,87,0,,,0,"SKULL_MASK.R,GOLD_CHAIN.R,STRETCH_JEANS.G,BOOTS_LEADER.R,AMMO_9MM_AP:36,MG_KAIN,STONE_KNIFE,SHOTGUN_JUDA,GANJA,LEMON_GRENADE,CRACKER_GRENADE,MEDIKIT_1,CIGARETTE,WOOL_CORN,HANDMADE_GRENADE,MEAT,STEW_GRENADE",,man,White1,FIGHTER,WhiteSlave8,,,,Cannibal,Каннибал
can_f_cannibal12,cannibals_can_vill,9,6,5,7,22,6,5,M,165,51,,,,,,255,,,152,152,0,151,141,35,0,400,100,0,,,0,"SHORTS.B,BOOTS_COLONIST.R,AMMO_9MM_AP:56,FINNISH_KNIFE,MG_KAIN,BREAD,BREAD,MEAT,DOWNHILL",,man,White1,FIGHTER,WhiteSlave9,,,,Cannibal,Каннибал
can_f_cannibal13,cannibals_can_vill,9,6,6,7,19,6,5,M,175,52,,,,,,260,,,154,154,0,153,143,36,0,400,92,0,,,0,"CROSS_CANNIBAL.R,SHORTS.B,BOOTS_COLONIST.R,AMMO_9MM_AP:41,MG_KAIN,SURGEON_KIT,KNUCKLES,SUIRIKEN,PISTOL_STUPID,LIFTING_JACK,MEAT,VODKA,ACCELERATOR",,man,White1,FIGHTER,WhiteSlave5,,,,Cannibal,Каннибал
can_f_cannibal14,cannibals_can_vill,9,6,7,7,21,6,5,M,165,53,,,,,,265,,,156,156,0,155,145,36,0,400,90,0,,,0,"CROSS_CANNIBAL.R,STRETCH_JEANS.G,BOOTS_COLONIST.R,GRENADE_80MM:3,LAUNCHER_SHAITAN,HANDMADE_12MM,HATCHET,DODGER_BIG,BREAD,DODGER_BIG,MOLOTOV_GRENADE",,man,White1,FIGHTER,WhiteSlave6,,,,Cannibal,Каннибал
can_f_cannibal15,cannibals_can_vill,9,6,8,7,20,6,5,M,170,54,,,,,,270,,,158,158,0,157,147,37,0,400,100,0,,,0,"JERBOA.R,STRETCH_JEANS.R,BOOTS_COLONIST.R,AMMO_9MM:44,FINNISH_KNIFE,SMG_SQUALL,BREAD,MEDIKIT_1",,man,White1,FIGHTER,WhiteSlave,,,,Cannibal,Каннибал
can_f_cannibal16,cannibals_can_vill,9,6,6,7,16,6,5,M,165,55,,,,,,275,,,160,160,0,159,149,37,0,400,83,0,,,0,"RAPPER_TROUSERS.G,BOOTS_COLONIST.R,AMMO_9MM:35,SMG_SQUALL,HANDMADE_6MM,AWL,SUIRIKEN,SUIRIKEN,POISON_MOMENT,DODGER_BIG,HANDMADE_GRENADE,DODGER,ACCELERATOR",,man,White1,FIGHTER,WhiteSlave2,,,,Cannibal,Каннибал
can_f_cannibal17,cannibals_can_vill,9,6,6,7,18,6,5,M,180,56,,,,,,280,,,162,162,0,160,150,38,0,400,88,0,,,0,"CROSS_CANNIBAL.R,OFFICER_BREECHES.R,BOOTS_COLONIST.R,AMMO_9MM:45,SMG_SQUALL,AWL,SHOTGUN_JUDA,GANJA,POISON_GRENADE,CRACKER_GRENADE",,man,White1,FIGHTER,WhiteSlave3,,,,Cannibal,Каннибал
can_f_cannibal18,cannibals_can_vill,9,6,5,7,16,6,5,M,170,57,,,,,,285,,,164,164,0,162,152,38,0,400,94,0,,,0,"ARYAN_CAP.R,STUDDED_LEATHER_TROUSERS.G,BOOTS_COLONIST.R,KNUCKLES,SUIRIKEN,DODGER_BIG,POISON_MOMENT,OBLOM_BOX,DODGER_BIG,BIG_HAND_GRENADE,BIG_HAND_GRENADE",,man,White1,FIGHTER,WhiteSlave5,,,,Cannibal,Каннибал
can_f_cannibal19,cannibals_can_vill,9,6,7,7,17,6,5,M,175,58,,,,,,290,,,166,166,0,164,154,39,0,400,85,0,,,0,"ARYAN_CAP.R,CROSS_CANNIBAL.R,STRETCH_JEANS.R,BOOTS_LANDROVER.R,STONE_KNIFE,GANJA,ACCELERATOR,GANJA,DODGER,MEAT,ANTIDOT_PIG,BIG_HAND_GRENADE",,man,White1,FIGHTER,WhiteSlave8,,,,Cannibal,Каннибал
can_f_cannibal20,cannibals_can_vill,9,6,8,7,18,6,5,M,165,59,,,,,,295,,,168,168,0,166,156,39,0,400,90,0,,,0,"BEADS.R,OFFICER_BREECHES.R,BOOTS_COLONIST.R,AMMO_12GA:20,SURGEON_KIT,SHOTGUN_JUDA,KNUCKLES,LIFTING_JACK,CIGARETTE,KVAS,STEW_GRENADE,BIG_HAND_GRENADE,BIG_HAND_GRENADE",,man,White1,FIGHTER,WhiteSlave9,,,,Cannibal,Каннибал
can_f_cannibal21,cannibals_can_vill,9,6,6,7,17,6,5,M,170,60,,,,,,300,,,170,170,0,168,158,40,0,400,89,0,,,0,"ARYAN_CAP.R,CROSS_CANNIBAL.R,OFFICER_BREECHES.R,BOOTS_COLONIST.R,AMMO_9MM_AP:45,MG_KAIN,KNUCKLES,REVOLVER_FELIX_D,ACCELERATOR,STEW_GRENADE,LIFTING_JACK",,man,White1,FIGHTER,WhiteSlave,,,,Cannibal,Каннибал
can_f_cannibal22,cannibals_can_vill,9,6,6,7,24,6,5,M,175,61,,,,,,305,,,172,172,0,169,159,40,0,400,100,0,,,0,"ARYAN_CAP.R,SHORTS.B,BOOTS_LEADER.R,AMMO_9MM_AP:36,HATCHET,MG_KAIN,BREAD,MEAT,MEAT,MEDIKIT_2,CIGARETTE,CIGARETTE",,man,White1,FIGHTER,WhiteSlave3,,,,Cannibal,Каннибал
can_f_guard01,cannibals_can_entr,9,7,8,7,17,7,5,M,175,40,,,,,,240,,,130,130,0,132,122,40,0,400,200,0,,,0,"BERET.R,CROSS_CANNIBAL.R,MEDIUM_BODYARMOR.R,RAPPER_TROUSERS_1.G,BOOTS_FOOTMAN.R,AMMO_14MM_AP:30,IRON_PLATE,STILETTO,MG_ACHTUNG,DODGER_BIG,BREAD,MEAT,ANTIDOT_PIG,POISON_PIG,KVAS,WILDGANJA,WILDGANJA,ANTIDOT_MOMENT,GANJA,POISON_MOMENT",MG_ACHTUNG,man,White1,FIGHTER,WhiteSlave,,,,Cannibal,Каннибал
can_f_guard02,cannibals_can_entr,9,7,7,7,19,7,5,M,175,40,,,,,,240,,,130,130,0,132,122,40,0,400,200,0,,,0,"MEDIUM_BODYARMOR.R,ARYAN_SHIRT.R,JEANS.G,BOOTS_HIGH.G,AMMO_14MM_AP:30,IRON_PLATE,STILETTO,MG_ACHTUNG,GRENADE_30MM,BREAD,ACCELERATOR,DOWNHILL,MEDIKIT_2,MEAT,POTATOES,DODGER_BIG",MG_ACHTUNG,man,White1,FIGHTER,WhiteSlave2,,,,Cannibal,Каннибал
can_f_guard03,cannibals_can_entr,9,7,9,7,19,7,5,M,175,40,,,,,,240,,,130,130,0,132,122,40,0,400,200,0,,,0,"MEDIUM_BODYARMOR.R,SLEEVELESS_SHIRT.B,STRETCH_JEANS.R,BOOTS_LANDROVER.R,AMMO_14MM_AP:30,IRON_PLATE,STILETTO,RIFLE_MAMA,GANJA,MOLOTOV_GRENADE,MEAT,KVAS,KVAS,GANJA,DODGER_BIG",RIFLE_MAMA,man,White1,FIGHTER,WhiteSlave3,,,,Cannibal,Каннибал
can_f_guard04,cannibals_can_entr,9,7,7,7,18,7,5,M,175,40,,,,,,240,,,130,130,0,132,122,40,0,400,200,0,,,0,"BASEBALL_CAP.G,LIGHT_BODYARMOR.R,JEANS.R,BOOTS_FOOTMAN.R,AMMO_14MM_AP:30,STEEL_PLATE,STILETTO,RIFLE_MAMA,MEDIKIT_1,GANJA,BREAD,HANDMADE_GRENADE,MEDIKIT_2,MEDIKIT_2,POISON_MOMENT,GANJA,DODGER,POISON_PIG,POISON_PIG,LIFTING_JACK",RIFLE_MAMA,man,White1,FIGHTER,WhiteSlave5,,,,Cannibal,Каннибал
can_f_guard05,cannibals_can_entr,9,6,8,7,19,6,5,M,180,40,,,,,,200,,,130,130,0,132,122,30,0,400,200,0,,,0,"CROSS_CANNIBAL.R,CAMOUFLAGE_TROUSERS.G,BOOTS_FOOTMAN.R,AMMO_14MM_AP:23,STILETTO,MG_ACHTUNG,KVAS,MEDIKIT_1,VODKA,MEAT,WILDGANJA,DODGER_BIG,DODGER_BIG,ANTIDOT_PIG,MEDIKIT_1,GANJA,KVAS,WOOL_CORN,GANJA,MEDIKIT_2",,man,White1,FIGHTER,WhiteSlave6,,,,Cannibal,Каннибал
can_f_guard06,cannibals_can_entr,9,6,6,7,18,6,5,M,185,40,,,,,,200,,,130,130,0,132,122,30,0,400,200,0,,,0,"BANDANA.G,CAMOUFLAGE_TROUSERS.G,BOOTS_FOOTMAN.R,AMMO_14MM_AP:30,STILETTO,MG_ACHTUNG,MEAT,GANJA,CIGARETTE,LIFTING_JACK,CRACKER_GRENADE,GANJA,MEAT,MEAT,DOWNHILL,MEDIKIT_2",,man,White1,FIGHTER,WhiteSlave8,,,,Cannibal,Каннибал
can_f_guard07,cannibals_can_entr,9,8,8,8,18,8,5,M,175,40,,,,,,280,,,130,130,0,132,122,50,0,400,200,0,,,0,"CROSS_CANNIBAL.R,MILITARY_TROUSERS.R,BOOTS_FOOTMAN.R,AMMO_14MM_AP:24,STILETTO,MG_ACHTUNG,SURGEON_KIT,HANDMADE_GRENADE,MEDIKIT_1,LIFTING_JACK,KVAS,FAST_DIVING,GANJA,GANJA,MEAT,MEDIKIT_2",,man,White1,FIGHTER,WhiteSlave9,,,,Cannibal,Каннибал
can_f_guard08,cannibals_can_entr,9,6,7,7,19,6,5,M,170,40,,,,,,200,,,130,130,0,132,122,30,0,400,200,0,,,0,"BANDANA.R,MILITARY_TROUSERS.R,BOOTS_FOOTMAN.R,AMMO_14MM_AP:31,STILETTO,MG_ACHTUNG,MEAT,MEDIKIT_1,MEDIKIT_2,POISON_MOMENT,GANJA,ANTIDOT_PIG,DODGER_BIG",,man,White1,FIGHTER,WhiteSlave,,,,Cannibal,Каннибал
can_f_overseer01,cannibals_can_entr,9,6,6,7,20,6,5,M,165,28,,,,,,140,,,106,106,0,110,100,24,0,600,200,0,,,0,"SHORTS.G,BOOTS_LANDROVER.R,AMMO_12GA:43,HATCHET,SHOTGUN_OGRE,BREAD,MEAT,MEAT,MEAT,MEAT,CIGARETTE,CIGARETTE,MUSHROOM,BIG_HAND_GRENADE",,man,White1,FIGHTER,WhiteSlave2,,,,Guard,Смотрящий
can_f_overseer02,cannibals_can_vill,9,6,6,7,20,6,5,M,165,35,,,,,,175,,,120,120,0,123,113,27,0,600,200,0,,,0,"SKULL_MASK.R,STUDDED_LEATHER_TROUSERS.G,BOOTS_LEADER.R,AMMO_12GA:50,HATCHET,SHOTGUN_OGRE,BREAD,BREAD,BREAD,POTATOES,MEAT,MEAT,BIG_HAND_GRENADE",,man,White1,FIGHTER,WhiteSlave3,,,,Guard,Смотрящий
can_f_overseer03,cannibals_can_vill,9,6,6,7,20,6,5,M,165,35,,,,,,175,,,120,120,0,123,113,27,0,600,200,0,,,0,"SKULL_MASK.R,CROSS_CANNIBAL.R,STUDDED_LEATHER_TROUSERS.G,BOOTS_LEADER.R,AMMO_12GA:34,HATCHET,SHOTGUN_OGRE,BREAD,MEAT,BIG_HAND_GRENADE",,man,White1,FIGHTER,WhiteSlave9,,,,Guard,Смотрящий
Chaka,blvill_blvill,5,5,5,5,12,5,5,,,1,,,,,,4,,,,,0,,,,0,0,16,0,,,0,"BIG_GOLD_CHAIN.R,SMOKING.R,RAPPER_TROUSERS.R,BOOTS_LEADER.R",,man,black1,,,,,,Chaka,Чака
Changa,aryantown_aryannor,6,5,7,6,30,6,5,M,170,10,,,,,,50,,,25,25,0,40,30,12,0,0,200,0,,,0,"BIG_GOLD_CHAIN.R,STRETCH_JEANS.G,BOOTS_LANDROVER.R",,man,Yellow1,,,,,,Changa,Чанга
chet,aryantown_aryanwest,6,7,4,5,5,3,5,M,156,5,,,,,,15,,,,,0,,,,0,0,24,0,,,0,,,man,White1,,,,,,Chet,Чет
Chief,cannibals_can_entr,5,5,5,5,18,5,5,,180,40,,,,,,160,,,,,0,,,,0,0,87,0,,,0,"KAMELAUKION.R,IRON_CHAINMAIL.R,CAMOUFLAGE_TROUSERS.G,BOOTS_LANDROVER.R,AMMO_9MM:100,BIG_HAND_GRENADE,BIG_HAND_GRENADE,BIG_HAND_GRENADE",SMG_WOODPECKER,man,White1,FIGHTER,,,,,Chief,Старший
Chief_man1,cannibals_can_entr,5,5,5,5,16,5,5,,190,35,,,,,,140,,,,,0,,,,0,0,78,0,,,0,"CAMOUFLAGE_TROUSERS.R,BOOTS_LANDROVER.R,AMMO_6MM:160,BIG_HAND_GRENADE,BIG_HAND_GRENADE,BIG_HAND_GRENADE",smg_rat,man,White2,FIGHTER,,,,,Chief man,Человек Старшего
Chief_man2,cannibals_can_entr,5,5,5,5,17,5,5,,170,35,,,,,,140,,,,,0,,,,0,0,78,0,,,0,"CAMOUFLAGE_TROUSERS.R,BOOTS_LANDROVER.R,AMMO_6MM:60,AMMO_9MM:160,MOLOTOV_GRENADE",rifle_knacker,man,White1,FIGHTER,,,,,Chief man,Человек Старшего
chignon,aryantown_aryanwest,5,5,7,5,12,5,5,M,150,35,,,,,,40,,,110,110,0,96,86,40,0,0,87,0,,,0,"OVERALL.R,BOOTS_FOOTMAN.R,SHOTGUN_BEST_FRIEND",,man,white1,,,hood_black,,,Chignon,Шиньон
China_gardener,fight,5,5,3,5,9,5,5,M,155,1,,,,,,2,,,40,20,20,30,20,20,20,0,16,0,,,0,"SHIRT.R,KIMONO.G,GETA.R",,man,yellow1,,YellowSlave5,,,,China gardener,Cадовник
Chinch,norcity_rubbish,5,5,6,5,7,5,5,M,170,1,,,,,,5,,,10,10,10,40,30,20,10,0,16,0,,,0,"SACKCLOTH.R,RAGS_TROUSERS.G,BOOTS_COLONIST.R,BREAD,MEAT,WOOL_CORN",,man,white1,CAT,whiteslave,,,,Chinch,Клоп
chinsi,norcity_ycenter,6,5,5,6,9,6,5,M,165,5,,,,,,150,,,80,80,80,90,80,80,80,0,24,0,,,0,"INYAN.R,KIMONO_SHIRT.R,KIMONO.R,GETA.R",JAMAGUTO_SWORD,man,yellow1,,yellowslave,,,,chinsi,Чин Си
chinsi_man1,norcity_ycenter,6,5,7,4,9,6,5,M,160,5,,,,,,150,,,80,80,80,90,80,80,80,0,24,0,,,0,"KIMONO.B,GETA.R,SUIRIKEN,SUIRIKEN,SUIRIKEN,SUIRIKEN,SUIRIKEN,SUIRIKEN",club,man,Yellow2,,YellowSlave3,,,,chinsi_man,Подручный Чин Си
chinsi_man2,norcity_ycenter,9,3,9,4,8,6,5,M,175,5,,,,,,150,,,80,80,80,90,80,80,80,0,24,0,,,0,"CHINEZIAN.R,KIMONO.G,GETA.R",hammer,man,yellow1,,YellowSlave7,,,,chinsi_man,Подручный Чин Си
chucha,prodzone_farm_mine,5,5,9,5,30,5,5,M,185,12,,,,,,70,,,13,13,0,50,40,11,0,0,200,0,,,0,"ROBE.R,ROBE_TROUSERS.R,BOOTS_COLONIST.R,HATCHET,BREAD,MEAT,MEAT,MEAT,MEDIKIT_1",,man,white1,,,,,,Chucha,Чуча
chucha_man1,prodzone_farm_mine,5,5,7,5,30,5,5,M,170,8,,,,,,49,,,13,13,0,35,25,11,0,0,200,0,,,0,"ROBE.G,ROBE_TROUSERS.R,BOOTS_COLONIST.R,SPIKED_KNUCKLES,CARROT",,man,white1,,WhiteSlave,,,,Worker,Рабочий
chucha_man2,prodzone_farm_mine,5,5,8,5,30,5,5,M,160,8,,,,,,49,,,13,13,0,35,25,11,0,0,200,0,,,0,"ROBE.G,ROBE_TROUSERS.R,BOOTS_COLONIST.R,STILETTO,BREAD,BREAD,BREAD",,man,White1,,WhiteSlave9,,,,Worker,Рабочий
chucha_man3,prodzone_farm_mine,5,5,6,5,30,5,5,M,180,8,,,,,,49,,,13,13,0,35,25,11,0,0,200,0,,,0,"ROBE.G,ROBE_TROUSERS.R,BOOTS_COLONIST.R,ROSE_KNIFE,CARROT,CARROT,CARROT,MEDIKIT_2",,man,White1,,WhiteSlave3,,,,Worker,Рабочий
clausschultz,aryantown_aryancent,5,5,5,5,5,5,5,M,,5,,,,,,20,,,13,13,0,24,14,11,0,0,24,0,,,0,,,man,White1,,,,,,Clauss Chultz,Клаус Шульц
coalmine_miner1,prodzone_coalmine,6,5,6,6,9,6,5,M,170,8,,,,,,10,,,13,13,0,30,20,11,0,0,22,0,,,0,"ROBE_TROUSERS.R,BOOTS_COLONIST.R,KVAS,TOADSTOOLBLUE,KVAS",pick,man,Black1,,BlackSlave7,,,,Miner,Углеруб
coalmine_miner10,prodzone_coalmine,6,5,7,6,8,6,5,M,170,8,,,,,,10,,,13,13,0,35,25,11,0,0,29,0,,,0,"ROBE.G,ROBE_TROUSERS.R,GANJA",pick,man,Black2,,BlackSlave6,,,,Miner,Углеруб
coalmine_miner2,prodzone_coalmine,6,5,8,6,7,6,5,M,165,8,,,,,,10,,,13,13,0,40,30,11,0,0,28,0,,,0,"ROBE_TROUSERS.R,BOOTS_COLONIST.R,MEAT",pick,man,Black2,,BlackSlave5,,,,Miner,Углеруб
coalmine_miner3,prodzone_coalmine,6,5,9,6,8,6,5,M,170,8,,,,,,10,,,13,13,0,45,35,11,0,0,23,0,,,0,"ROBE_TROUSERS.R,BOOTS_COLONIST.R,WOOL_CORN,BREAD,KVAS",pick,man,black2,,BlackSlave4,,,,Miner,Углеруб
coalmine_miner4,prodzone_coalmine,6,5,6,6,9,6,5,M,180,8,,,,,,10,,,13,13,0,30,20,11,0,0,20,0,,,0,"ROBE_TROUSERS.R,BOOTS_COLONIST.R,POTATOES,POTATOES,POTATOES,TOADSTOOLBLUE",pick,man,black1,,BlackSlave3,,,,Miner,Углеруб
